,restaurant_x,item,price,ms_index,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,restaurant_y,item_name,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text
418,dunkin_donuts,Deluxe Grilled Cheese (Ham or Bacon) – with Hash Browns,5.79,8914,Kosher Grilled Cheese with Veggie Bacon,1,0,172461,Sandwiches,dunkin_donuts,Kosher Grilled Cheese with Veggie Bacon,"Kosher Grilled Cheese with Veggie Bacon, Kosher Sandwiches and Wraps, Regional, Permanent Products",,,,1 Sandwich,480,27.0,12,0,55,1060,38,0,3,19,162.0,,,,,,,,,,,
419,dunkin_donuts,"Turkey, Cheddar & Bacon Flatbread – with Hash Browns",5.99,9448,Bacon & Cheddar Omelet Bites,0,1,952994,Entrees,dunkin_donuts,Bacon & Cheddar Omelet Bites,"Bacon & Cheddar Omelet Bites, Omelet Bites, Permanent Products",,,,2 omelet bites,280,19.0,10,0.5,185,520,7,0,2,17,156.0,,,,,,,,,,,
420,dunkin_donuts,Chicken Salad or Tuna Salad Sandwich – with Hash Browns,5.39,9443,Hash Browns,0,1,952989,Fried Potatoes,dunkin_donuts,Hash Browns,"Hash Browns, Hash Browns, Permanent Products",,,,6 Pieces,110,6.0,1.5,0,0,360,13,1,1,1,187.0,,,,,,,,,,,
421,dunkin_donuts,Chicken Bacon Sandwich – with Hash Browns,5.99,9443,Hash Browns,0,1,952989,Fried Potatoes,dunkin_donuts,Hash Browns,"Hash Browns, Hash Browns, Permanent Products",,,,6 Pieces,110,6.0,1.5,0,0,360,13,1,1,1,187.0,,,,,,,,,,,
422,dunkin_donuts,Classic Egg & Cheese,2.59,8578,Egg and Cheese on Croissant,1,0,27110,Sandwiches,dunkin_donuts,Egg and Cheese on Croissant,"Egg and Cheese on Croissant, Sandwiches, Permanent Products",,,,1 Sandwich,500,31.0,13,0,175,640,40,1,6,15,153.0,,,,,,,,,,,
423,dunkin_donuts,"Classic Egg & Cheese with (Ham, Bacon, or Sausage)",3.59,8943,"Biscuit, Bacon, Egg and Cheese",1,0,923058,Sandwiches,dunkin_donuts,"Biscuit, Bacon, Egg and Cheese","Biscuit, Bacon, Egg and Cheese, Sandwiches, Regional, Permanent Products",,,,1 Sandwich,490,31.0,15,0,195,1210,35,1,3,17,233.0,,,,,,,,,,,
424,dunkin_donuts,Egg White Omelet (Veggie),2.99,8578,Egg and Cheese on Croissant,1,0,27110,Sandwiches,dunkin_donuts,Egg and Cheese on Croissant,"Egg and Cheese on Croissant, Sandwiches, Permanent Products",,,,1 Sandwich,500,31.0,13,0,175,640,40,1,6,15,153.0,,,,,,,,,,,
425,dunkin_donuts,"Egg White Omelet with (Ham, Bacon, or Sausage)",3.99,9448,Bacon & Cheddar Omelet Bites,0,1,952994,Entrees,dunkin_donuts,Bacon & Cheddar Omelet Bites,"Bacon & Cheddar Omelet Bites, Omelet Bites, Permanent Products",,,,2 omelet bites,280,19.0,10,0.5,185,520,7,0,2,17,156.0,,,,,,,,,,,
426,dunkin_donuts,Egg & Cheese Wrap,1.19,8907,Egg and Cheese Wake-Up Wrap,1,0,172452,Sandwiches,dunkin_donuts,Egg and Cheese Wake-Up Wrap,"Egg and Cheese Wake-Up Wrap, Sandwiches, Permanent Products",,,,1 Wrap,180,10.0,4,0,95,470,14,0,1,7,74.0,,,,,,,,,,,
427,dunkin_donuts,"Egg & Cheese Wrap with (Ham, Bacon, or Sausage)",1.39,8568,"Bacon, Egg and Cheese Wake-Up Wrap",1,0,27041,Sandwiches,dunkin_donuts,"Bacon, Egg and Cheese Wake-Up Wrap","Bacon, Egg and Cheese Wake-Up Wrap, Sandwiches, Permanent Products",,,,1 Wrap,220,13.0,5,0,105,590,15,0,1,10,112.0,,,,,,,,,,,
428,dunkin_donuts,Angus Steak and Egg Wrap (Limited Time),1.99,8907,Egg and Cheese Wake-Up Wrap,1,0,172452,Sandwiches,dunkin_donuts,Egg and Cheese Wake-Up Wrap,"Egg and Cheese Wake-Up Wrap, Sandwiches, Permanent Products",,,,1 Wrap,180,10.0,4,0,95,470,14,0,1,7,74.0,,,,,,,,,,,
429,dunkin_donuts,Angus Steak and Egg Sandwich (Limited Time),3.99,8578,Egg and Cheese on Croissant,1,0,27110,Sandwiches,dunkin_donuts,Egg and Cheese on Croissant,"Egg and Cheese on Croissant, Sandwiches, Permanent Products",,,,1 Sandwich,500,31.0,13,0,175,640,40,1,6,15,153.0,,,,,,,,,,,
430,dunkin_donuts,Oatmeal with Medium Coffee,3.89,8562,"Hot Coffee with Cream, Medium",1,0,26872,Beverages,dunkin_donuts,"Hot Coffee with Cream, Medium","Hot Coffee with Cream, Medium, Hot Coffee, Permanent Products",,,,Medium,90,9.0,4.5,0,25,40,1,0,1,2,249.0,,,,,,,,,,,
431,dunkin_donuts,Turkey Sausage Wrap,1.39,8660,Turkey Sausage Wake Up Wrap,1,0,61174,Sandwiches,dunkin_donuts,Turkey Sausage Wake Up Wrap,"Turkey Sausage Wake Up Wrap, Sandwiches, Permanent Products",,,,1 Wrap,240,15.0,6,0,115,680,15,0,1,11,122.0,,,,,,,,,,,
432,dunkin_donuts,Turkey Sausage Sandwich,3.49,8913,Turkey Sausage Sandwich on English Muffin,1,0,172460,Sandwiches,dunkin_donuts,Turkey Sausage Sandwich on English Muffin,"Turkey Sausage Sandwich on English Muffin, Sandwiches, Permanent Products",,,,1 Sandwich,470,25.0,8,0,215,1080,39,1,4,23,249.0,,,,,,,,,,,
433,dunkin_donuts,Turkey Sausage Flatbread with Hash Browns & Medium Hot Coffee,5.79,8562,"Hot Coffee with Cream, Medium",1,0,26872,Beverages,dunkin_donuts,"Hot Coffee with Cream, Medium","Hot Coffee with Cream, Medium, Hot Coffee, Permanent Products",,,,Medium,90,9.0,4.5,0,25,40,1,0,1,2,249.0,,,,,,,,,,,
434,dunkin_donuts,Chicken Apple Sausage Breakfast Sandwich (Limited Time),3.69,8919,Double Sausage Breakfast Sandwich,1,0,172469,Sandwiches,dunkin_donuts,Double Sausage Breakfast Sandwich,"Double Sausage Breakfast Sandwich, Sandwiches, Permanent Products",,,,1 Sandwich,900,54.0,19,0,265,1980,70,5,8,33,439.0,,,,,,,,,,,
435,dunkin_donuts,Donut,0.99,9392,UGA Donut,0,1,952938,Baked Goods,dunkin_donuts,UGA Donut,"UGA Donut, Donuts, Regional",,,,1 Donut,270,12.0,5,0,0,280,37,1,15,4,59.0,,,,,,,,,,,
436,dunkin_donuts,Muffin,1.69,8526,Corn Muffin,1,0,3522,Baked Goods,dunkin_donuts,Corn Muffin,"Corn Muffin, Muffins, Permanent Products",,,,1 Muffin,460,16.0,3,0,70,670,73,1,30,7,85.0,,,,,,,,,,,
437,dunkin_donuts,Bagel,0.99,8516,Plain Bagel,1,0,3328,Baked Goods,dunkin_donuts,Plain Bagel,"Plain Bagel, Bagels, Permanent Products",,,,1 Bagel,300,1.0,0,0,0,620,64,4,7,11,126.0,,,,,,,,,,,
438,dunkin_donuts,Bagel with Cream Cheese,2.09,8560,"Hot Coffee with Cream, Small",1,0,26869,Beverages,dunkin_donuts,"Hot Coffee with Cream, Small","Hot Coffee with Cream, Small, Hot Coffee, Permanent Products",,,,Small,60,6.0,3,0,20,30,1,0,1,1,183.0,,,,,,,,,,,
439,dunkin_donuts,Munchkins,6.29,8539,Jelly Munchkins,1,0,4216,Baked Goods,dunkin_donuts,Jelly Munchkins,"Jelly Munchkins, Munchkins, Permanent Products",,,,1 Donut Hole,60,3.0,1.5,0,0,65,8,0,3,1,11.0,,,,,,,,,,,
440,dunkin_donuts,Munchkins,9.99,8539,Jelly Munchkins,1,0,4216,Baked Goods,dunkin_donuts,Jelly Munchkins,"Jelly Munchkins, Munchkins, Permanent Products",,,,1 Donut Hole,60,3.0,1.5,0,0,65,8,0,3,1,11.0,,,,,,,,,,,
441,dunkin_donuts,Croissant,1.49,8521,Plain Croissant,1,0,3418,Baked Goods,dunkin_donuts,Plain Croissant,"Plain Croissant, Other Bakery, Permanent Products",,,,1 Croissant,340,19.0,8,0,0,250,37,1,5,6,57.0,,,,,,,,,,,
442,dunkin_donuts,Coffee Roll,1.29,8535,Coffee Roll,1,0,4204,Baked Goods,dunkin_donuts,Coffee Roll,"Coffee Roll, Donuts, Permanent Products",,,,1 Coffee Roll,390,19.0,8,0,0,440,48,2,17,7,92.0,,,,,,,,,,,
443,dunkin_donuts,Coffee,1.59,8535,Coffee Roll,1,0,4204,Baked Goods,dunkin_donuts,Coffee Roll,"Coffee Roll, Donuts, Permanent Products",,,,1 Coffee Roll,390,19.0,8,0,0,440,48,2,17,7,92.0,,,,,,,,,,,
444,dunkin_donuts,Coffee,1.89,8535,Coffee Roll,1,0,4204,Baked Goods,dunkin_donuts,Coffee Roll,"Coffee Roll, Donuts, Permanent Products",,,,1 Coffee Roll,390,19.0,8,0,0,440,48,2,17,7,92.0,,,,,,,,,,,
445,dunkin_donuts,Coffee,2.09,8535,Coffee Roll,1,0,4204,Baked Goods,dunkin_donuts,Coffee Roll,"Coffee Roll, Donuts, Permanent Products",,,,1 Coffee Roll,390,19.0,8,0,0,440,48,2,17,7,92.0,,,,,,,,,,,
446,dunkin_donuts,Coffee,2.29,8535,Coffee Roll,1,0,4204,Baked Goods,dunkin_donuts,Coffee Roll,"Coffee Roll, Donuts, Permanent Products",,,,1 Coffee Roll,390,19.0,8,0,0,440,48,2,17,7,92.0,,,,,,,,,,,
447,dunkin_donuts,Iced Coffee,1.99,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
448,dunkin_donuts,Iced Coffee,2.49,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
449,dunkin_donuts,Iced Coffee,2.79,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
450,dunkin_donuts,Add a Turbo Shot of Espresso to Any Beverage,0.59,8915,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,1,0,172462,Sandwiches,dunkin_donuts,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Kosher Veggie Bacon Egg and Cheese on a Plain Bagel, Kosher Sandwiches and Wraps, Permanent Products",,,,1 Sandwich,510,17.0,5,0,180,1170,68,4,7,21,251.0,,,,,,,,,,,
451,dunkin_donuts,Vanilla Chai,2.15,8773,Vanilla Long John,1,0,136168,Baked Goods,dunkin_donuts,Vanilla Long John,"Vanilla Long John, Donuts, Permanent Products",,,,1 Long John,320,15.0,6,0,0,400,42,1,17,5,81.0,,,,,,,,,,,
452,dunkin_donuts,Iced Macchiatto,3.19,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
453,dunkin_donuts,Iced Macchiatto,3.79,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
454,dunkin_donuts,Iced Macchiatto,4.19,8592,"Iced Coffee, Large",1,0,27419,Beverages,dunkin_donuts,"Iced Coffee, Large","Iced Coffee, Large, Iced Coffee, Permanent Products",,,,Large,5,0.0,0,0,0,20,0,0,0,1,275.0,,,,,,,,,,,
455,dunkin_donuts,Box O’ Joe,15.99,9014,Box 'O Joe,1,0,930628,Beverages,dunkin_donuts,Box 'O Joe,"Box 'O Joe, Hot Coffee, Permanent Products",,,,1 Small Cup,5,0.0,0,0,0,5,0,0,0,0,155.0,,,,,,,,,,,
456,dunkin_donuts,Hot Chocolate,1.85,9019,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,dunkin_donuts,Box 'O Joe(R) Hot Chocolate,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6,0,0,210,40,2,32,2,150.0,,,,,,,,,,,
457,dunkin_donuts,Hot Chocolate,2.15,9019,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,dunkin_donuts,Box 'O Joe(R) Hot Chocolate,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6,0,0,210,40,2,32,2,150.0,,,,,,,,,,,
458,dunkin_donuts,Hot Chocolate,2.35,9019,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,dunkin_donuts,Box 'O Joe(R) Hot Chocolate,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6,0,0,210,40,2,32,2,150.0,,,,,,,,,,,
459,dunkin_donuts,Hot Chocolate,2.55,9019,Box 'O Joe(R) Hot Chocolate,1,0,930634,Beverages,dunkin_donuts,Box 'O Joe(R) Hot Chocolate,"Box 'O Joe(R) Hot Chocolate, Hot Chocolate, Permanent Products",,,,1 Small Cup,220,7.0,6,0,0,210,40,2,32,2,150.0,,,,,,,,,,,
460,dunkin_donuts,Hot Tea,1.59,8611,"Sweet Tea, Small",1,0,27533,Beverages,dunkin_donuts,"Sweet Tea, Small","Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0,0,0,15,40,0,39,0,103.0,,,,,,,,,,,
461,dunkin_donuts,Hot Tea,1.89,8611,"Sweet Tea, Small",1,0,27533,Beverages,dunkin_donuts,"Sweet Tea, Small","Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0,0,0,15,40,0,39,0,103.0,,,,,,,,,,,
462,dunkin_donuts,Hot Tea,2.09,8611,"Sweet Tea, Small",1,0,27533,Beverages,dunkin_donuts,"Sweet Tea, Small","Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0,0,0,15,40,0,39,0,103.0,,,,,,,,,,,
463,dunkin_donuts,Hot Tea,2.29,8611,"Sweet Tea, Small",1,0,27533,Beverages,dunkin_donuts,"Sweet Tea, Small","Sweet Tea, Small, Iced Tea, Permanent Products",,,,Small,150,0.0,0,0,0,15,40,0,39,0,103.0,,,,,,,,,,,
464,dunkin_donuts,Iced Latte,2.99,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
465,dunkin_donuts,Iced Latte,3.59,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
466,dunkin_donuts,Iced Latte,3.99,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
467,dunkin_donuts,Iced Latte Lite,2.99,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
468,dunkin_donuts,Iced Latte Lite,3.59,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
469,dunkin_donuts,Iced Latte Lite,3.99,9323,"Iced Latte with Oatmilk, Large",1,0,946286,Beverages,dunkin_donuts,"Iced Latte with Oatmilk, Large","Iced Latte with Oatmilk, Large, Iced Latte, Permanent Products",,,,Large,180,5.0,1,0,0,200,32,4,7,3,681.0,,,,,,,,,,,
470,dunkin_donuts,Iced Tea or Iced Green Tea (Sweetened or Unsweetened),1.49,8694,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,dunkin_donuts,"Iced Green Tea Sweetened, Small","Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0,0,0,10,16,0,16,1,24.0,,,,,,,,,,,
471,dunkin_donuts,Iced Tea  or Iced Green Tea (Sweetened or Unsweetened),1.99,8694,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,dunkin_donuts,"Iced Green Tea Sweetened, Small","Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0,0,0,10,16,0,16,1,24.0,,,,,,,,,,,
472,dunkin_donuts,Iced Tea  or Iced Green Tea (Sweetened or Unsweetened),2.49,8694,"Iced Green Tea Sweetened, Small",1,0,93872,Beverages,dunkin_donuts,"Iced Green Tea Sweetened, Small","Iced Green Tea Sweetened, Small, Iced Tea, Permanent Products",,,,Small,70,0.0,0,0,0,10,16,0,16,1,24.0,,,,,,,,,,,
473,dunkin_donuts,Coolatta or Coolatta Lite,2.99,8557,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,dunkin_donuts,"Vanilla Bean Coolatta, Small","Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0,10,160,86,0,83,5,228.0,,,,,,,,,,,
474,dunkin_donuts,Coolatta or Coolatta Lite,3.99,8557,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,dunkin_donuts,"Vanilla Bean Coolatta, Small","Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0,10,160,86,0,83,5,228.0,,,,,,,,,,,
475,dunkin_donuts,Coolatta or Coolatta Lite,4.99,8557,"Vanilla Bean Coolatta, Small",1,0,26862,Beverages,dunkin_donuts,"Vanilla Bean Coolatta, Small","Vanilla Bean Coolatta, Small, Coolatta, Permanent Products",,,,Small,390,3.0,1.5,0,10,160,86,0,83,5,228.0,,,,,,,,,,,
476,dunkin_donuts,Frozen Coffee,2.99,9054,Frozen Coffee Float,1,0,930683,Beverages,dunkin_donuts,Frozen Coffee Float,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9,0.5,55,170,50,1,47,8,764.0,,,,,,,,,,,
477,dunkin_donuts,Frozen Coffee,3.99,9054,Frozen Coffee Float,1,0,930683,Beverages,dunkin_donuts,Frozen Coffee Float,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9,0.5,55,170,50,1,47,8,764.0,,,,,,,,,,,
478,dunkin_donuts,Frozen Coffee,4.99,9054,Frozen Coffee Float,1,0,930683,Beverages,dunkin_donuts,Frozen Coffee Float,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9,0.5,55,170,50,1,47,8,764.0,,,,,,,,,,,
479,dunkin_donuts,Frozen Dunkaccino,2.99,9054,Frozen Coffee Float,1,0,930683,Beverages,dunkin_donuts,Frozen Coffee Float,"Frozen Coffee Float, Soft Serve, Permanent Products",,,,1 Size,360,15.0,9,0.5,55,170,50,1,47,8,764.0,,,,,,,,,,,
480,dunkin_donuts,"Packaged Coffee (Limited Time)
",22.99,8560,"Hot Coffee with Cream, Small",1,0,26869,Beverages,dunkin_donuts,"Hot Coffee with Cream, Small","Hot Coffee with Cream, Small, Hot Coffee, Permanent Products",,,,Small,60,6.0,3,0,20,30,1,0,1,1,183.0,,,,,,,,,,,
481,dunkin_donuts,"Turkey, Cheddar & Bacon Sandwich",3.69,9448,Bacon & Cheddar Omelet Bites,0,1,952994,Entrees,dunkin_donuts,Bacon & Cheddar Omelet Bites,"Bacon & Cheddar Omelet Bites, Omelet Bites, Permanent Products",,,,2 omelet bites,280,19.0,10,0.5,185,520,7,0,2,17,156.0,,,,,,,,,,,
482,dunkin_donuts,Ham & Cheese Sandwich,3.69,9217,"Chicken, Bacon & Cheese Croissant Stuffer",1,0,946139,Sandwiches,dunkin_donuts,"Chicken, Bacon & Cheese Croissant Stuffer","Chicken, Bacon & Cheese Croissant Stuffer, Croissant Stuffers",,,,1 Croissant,330,18.0,10,0,55,710,29,3,6,14,197.0,,,,,,,,,,,
483,dunkin_donuts,Chicken Salad ,3.49,9013,Chicken Croissant Sandwich,1,0,923150,Sandwiches,dunkin_donuts,Chicken Croissant Sandwich,"Chicken Croissant Sandwich, Sandwiches, Regional, Permanent Products",,,,1 Sandwich,650,36.0,14,0,65,1240,55,2,9,28,335.0,,,,,,,,,,,
484,dunkin_donuts,Texas Toast Grilled Cheese,2.99,8945,Grilled Cheese,1,0,923064,Sandwiches,dunkin_donuts,Grilled Cheese,"Grilled Cheese, Sandwiches, Permanent Products",,,,1 Sandwich,480,20.0,11,0,55,1120,54,3,1,21,167.0,,,,,,,,,,,
485,dunkin_donuts,Chicken Biscuit,2.99,8547,Chicken Biscuit,1,0,15469,Sandwiches,dunkin_donuts,Chicken Biscuit,"Chicken Biscuit, Sandwiches, Regional, Permanent Products",,,,1 Sandwich,460,22.0,11,0,45,1080,46,1,3,21,269.0,,,,,,,,,,,
486,dunkin_donuts,Whole Milk,,8574,"Hot Latte with Whole Milk, Small",1,0,27099,Beverages,dunkin_donuts,"Hot Latte with Whole Milk, Small","Hot Latte with Whole Milk, Small, Hot Latte, Permanent Products",,,,Small,120,6.0,3.5,0,20,85,9,0,9,6,288.0,,,,,,,,,,,
487,dunkin_donuts,Skim Milk,,8625,"Hot Latte with Skim Milk, Small",1,0,30823,Beverages,dunkin_donuts,"Hot Latte with Skim Milk, Small","Hot Latte with Skim Milk, Small, Hot Latte, Permanent Products",,,,Small,70,0.0,0,0,5,85,10,0,9,6,332.0,,,,,,,,,,,
488,dunkin_donuts,Toasted Coconut Swirl,,8771,Toasted Coconut Donut,1,0,136163,Baked Goods,dunkin_donuts,Toasted Coconut Donut,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11,0,20,360,52,3,29,5,97.0,,,,,,,,,,,
489,dunkin_donuts,Toasted Coconut Swirl,,8771,Toasted Coconut Donut,1,0,136163,Baked Goods,dunkin_donuts,Toasted Coconut Donut,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11,0,20,360,52,3,29,5,97.0,,,,,,,,,,,
490,dunkin_donuts,Toasted Coconut Swirl,,8771,Toasted Coconut Donut,1,0,136163,Baked Goods,dunkin_donuts,Toasted Coconut Donut,"Toasted Coconut Donut, Donuts, Permanent Products",,,,1 Donut,430,22.0,11,0,20,360,52,3,29,5,97.0,,,,,,,,,,,
491,dunkin_donuts,Caramel Swirl,,8860,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,dunkin_donuts,"Caramel Swirl Iced Coffee, Small","Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,45,26,0,26,2,311.0,,,,,,,,,,,
492,dunkin_donuts,Caramel Swirl,,8860,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,dunkin_donuts,"Caramel Swirl Iced Coffee, Small","Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,45,26,0,26,2,311.0,,,,,,,,,,,
493,dunkin_donuts,Caramel Swirl,,8860,"Caramel Swirl Iced Coffee, Small",1,0,152369,Beverages,dunkin_donuts,"Caramel Swirl Iced Coffee, Small","Caramel Swirl Iced Coffee, Small, Iced Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,45,26,0,26,2,311.0,,,,,,,,,,,
494,dunkin_donuts,French Vanilla Swirl,,8670,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,dunkin_donuts,"French Vanilla Swirl Hot Coffee, Small","French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,35,26,0,24,2,298.0,,,,,,,,,,,
495,dunkin_donuts,French Vanilla Swirl,,8670,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,dunkin_donuts,"French Vanilla Swirl Hot Coffee, Small","French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,35,26,0,24,2,298.0,,,,,,,,,,,
496,dunkin_donuts,French Vanilla Swirl,,8670,"French Vanilla Swirl Hot Coffee, Small",1,0,93183,Beverages,dunkin_donuts,"French Vanilla Swirl Hot Coffee, Small","French Vanilla Swirl Hot Coffee, Small, Hot Coffee, Permanent Products",,,,Small,110,0.0,0,0,0,35,26,0,24,2,298.0,,,,,,,,,,,
497,dunkin_donuts,Mocha Swirl,,8753,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,dunkin_donuts,"Mocha Swirl Hot Coffee, Large","Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0,0,0,40,50,2,46,2,584.0,,,,,,,,,,,
498,dunkin_donuts,Mocha Swirl,,8753,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,dunkin_donuts,"Mocha Swirl Hot Coffee, Large","Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0,0,0,40,50,2,46,2,584.0,,,,,,,,,,,
499,dunkin_donuts,Mocha Swirl,,8753,"Mocha Swirl Hot Coffee, Large",1,0,136133,Beverages,dunkin_donuts,"Mocha Swirl Hot Coffee, Large","Mocha Swirl Hot Coffee, Large, Hot Coffee, Permanent Products",,,,Large,210,1.0,0,0,0,40,50,2,46,2,584.0,,,,,,,,,,,
500,jimmy_johns,Big John,5.50,13544,"#2 Big John, Unwich",1,0,934742,Sandwiches,jimmy_johns,"#2 Big John, Unwich","#2 Big John, Unwich, Sandwiches",,,,,270,20.0,3.5,0,60,650,4,2,3,17,,,,,,,,,,,,
501,jimmy_johns,Totally Tuna,5.50,13545,"#3 Totally Tuna, Unwich",1,0,934743,Sandwiches,jimmy_johns,"#3 Totally Tuna, Unwich","#3 Totally Tuna, Unwich, Sandwiches",,,,,270,21.0,3,0,30,710,9,3,5,12,,,,,,,,,,,,
502,jimmy_johns,Turkey Tom,5.50,13546,"#4 Turkey Tom, Unwich",1,0,934744,Sandwiches,jimmy_johns,"#4 Turkey Tom, Unwich","#4 Turkey Tom, Unwich, Sandwiches",,,,,250,17.0,2.5,0,50,700,5,2,3,15,,,,,,,,,,,,
503,jimmy_johns,Ham & Cheese,4.25,13667,"Provolone Cheese, EZ, LJ",1,0,934923,Toppings & Ingredients,jimmy_johns,"Provolone Cheese, EZ, LJ","Provolone Cheese, EZ, LJ, Add-Ons & Freebies",,,,EZ,30,2.5,2.5,0,5,60,0,0,0,2,,,,,,,,,,,,
504,jimmy_johns,Roast Beef,4.25,13649,"Roast Beef, EZ, LJ",1,0,934902,Toppings & Ingredients,jimmy_johns,"Roast Beef, EZ, LJ","Roast Beef, EZ, LJ, Add-Ons & Freebies",,,,EZ,20,1.0,0,0,10,120,0,0,0,4,,,,,,,,,,,,
