,restaurant,item,ms_item,matched_2021,new_item_2022,menu_item_id,food_category,item_description,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium,notes,calories_text,total_fat_text,saturated_fat_text,trans_fat_text,cholesterol_text,sodium_text,carbohydrates_text,dietary_fiber_text,sugar_text,protein_text,bestseller
1091,starbucks,Reduced-Fat Turkey Bacon Breakfast Sandwich,"Turkey Bacon, Cheddar & Egg White Sandwich",1,0,950139,Sandwiches,"Turkey Bacon, Cheddar & Egg White Sandwich, Cage Free Egg Whites, Reduced Fat White Cheddar, Wheat English Muffin, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",120.0,,g,,230,5.0,2.5,0.0,20.0,560,28.0,3.0,2.0,17.0,,,,,,,,,,,,,0
1092,starbucks,Slow-Roasted Ham & Swiss on Croissant Bun,Ham & Swiss Croissant,1,0,157281,Baked Goods,"Ham & Swiss Croissant, Hickory Smoked Ham, Swiss, Butter Croissant, Croissants, Bakery",102.0,,g,,320,17.0,9.0,0.5,65.0,490,28.0,1.0,5.0,14.0,,,,,,,,,,,,,0
1093,starbucks,"Double-Smoked Bacon, Cheddar & Egg on Croissant Bun (Limited Time)","Double-Smoked Bacon, Cheddar & Egg Sandwich",1,0,124305,Sandwiches,"Double-Smoked Bacon, Cheddar & Egg Sandwich, Smoked Bacon, Cage Free Fried Egg, Sharp Cheddar Slice, Croissant Bun, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",148.0,,g,,500,27.0,13.0,0.0,225.0,960,43.0,2.0,8.0,21.0,,,,,,,,,,,,,0
1094,starbucks,Protein Bistro Box,PB & J Protein Box,1,0,124329,Entrees,"PB & J Protein Box, Natural Peanut Butter, Strawberry Jam, Soft Honey Wheat Bread, String Cheese, Apples, Mini Carrots, Greek Yogurt Ranch Dip, Chocolate Covered Raisins, Protein Boxes, Lunch",207.0,,g,,520,27.0,8.0,0.0,20.0,630,51.0,6.0,30.0,20.0,,,,,,,,,,,,,0
1095,starbucks,Cheese & Fruit Bistro Box,Cheese & Fruit Protein Box,1,0,23393,Entrees,"Cheese & Fruit Protein Box, Brie, Gouda, Aged Cheddar, Olive Oil & Sea Salt Crackers, Apples, Grapes, Protein Boxes, Lunch",192.0,,g,,470,28.0,16.0,1.0,75.0,770,37.0,3.0,17.0,20.0,,,,,,,,,,,,,0
1096,starbucks,Omega-3 Bistro Box,Cheese Trio Protein Box,1,0,950148,Entrees,"Cheese Trio Protein Box, Brie, Gouda, Aged Sharp Cheddar, Olive Oil & Sea Salt Crackers, Dried Apricots, Cranberries, Protein Boxes, Lunch",135.0,,g,,520,24.0,14.0,1.0,70.0,710,59.0,5.0,40.0,20.0,,,,,,,,,,,,,0
1097,starbucks,PB&J on Wheat Bistro Box,Cheddar & Uncured Salami Protein Box,1,0,950149,Entrees,"Cheddar & Uncured Salami Protein Box, Salami, Aged Sharp and White Cheddar, Olive Oil & Sea Salt Crackers, Dried Cranberries, Almonds, Walnuts, Pepitas, Protein Boxes, Lunch",100.0,,g,,470,31.0,11.0,0.5,60.0,810,31.0,3.0,14.0,20.0,,,,,,,,,,,,,0
1098,starbucks,Turkey Pesto Panini,"Turkey, Provolone & Pesto on Ciabatta",0,1,954088,Sandwiches,"Turkey, Provolone & Pesto on Ciabatta, Thick Sliced Turkey Breast, Provolone, Dry Roasted Red Peppers, Basil Pesto on Ciabatta Roll, Choice of Adding Sriracha, Warm Sandwiches, Lunch",200.0,,g,,520,19.0,6.0,0.0,70.0,1190,53.0,3.0,3.0,32.0,,,,,,,,,,,,,0
1099,starbucks,Ham & Swiss Panini,Ham & Swiss Croissant,1,0,157281,Baked Goods,"Ham & Swiss Croissant, Hickory Smoked Ham, Swiss, Butter Croissant, Croissants, Bakery",102.0,,g,,320,17.0,9.0,0.5,65.0,490,28.0,1.0,5.0,14.0,,,,,,,,,,,,,0
1100,starbucks,Chicken BLT Salad Deli Sandwich,"Double-Smoked Bacon, Cheddar & Egg Sandwich",1,0,124305,Sandwiches,"Double-Smoked Bacon, Cheddar & Egg Sandwich, Smoked Bacon, Cage Free Fried Egg, Sharp Cheddar Slice, Croissant Bun, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",148.0,,g,,500,27.0,13.0,0.0,225.0,960,43.0,2.0,8.0,21.0,,,,,,,,,,,,,0
1101,starbucks,Roasted Tomato & Mozzarella Panini,Tomato & Mozzarella on Focaccia,1,0,23385,Sandwiches,"Tomato & Mozzarella on Focaccia, Roasted Tomatoes, Mozzarella, Spinach & Basil Pesto on Toasted Focaccia Bread, Choice of Adding Sriracha, Warm Sandwiches, Lunch",153.0,,g,,360,12.0,4.5,0.0,20.0,590,47.0,1.0,2.0,15.0,,,,,,,,,,,,,0
1102,starbucks,Old-Fashioned Grilled Cheese,Crispy Grilled Cheese on Sourdough,1,0,941435,Sandwiches,"Crispy Grilled Cheese on Sourdough, White Cheddar, Mozzarella, Sourdough, Parmesan Butter Spread, Choice of Adding Sriracha, Warm Sandwiches, Lunch",143.0,,g,,520,27.0,16.0,1.0,70.0,1040,47.0,4.0,1.0,21.0,,,,,,,,,,,,,0
1103,starbucks,Edamame Hummus Wrap (Limited Time),"Spinach, Feta & Egg White Wrap",1,0,949670,Sandwiches,"Spinach, Feta & Egg White Wrap, Cage Free Egg Whites, Spinach, Feta, Sun Dried Tomato Cream Cheese, Whole Wheat Wrap, Choice of Adding Sriracha, Breakfast Sandwiches & Wraps, Hot Breakfast",159.0,,g,,290,8.0,3.5,0.0,20.0,840,34.0,3.0,5.0,20.0,,,,,,,,,,,,,0
1104,starbucks,Thai-Style Peanut Chicken Wrap (Limited Time),"Perfect Bar, Dark Chocolate Chip Peanut Butter",0,1,954112,Appetizers & Sides,"Perfect Bar, Dark Chocolate Chip Peanut Butter, Fair Trade Dark Chocolate Chips, Sea Salt, Snack Bars, Snacks & Sweets",65.0,,g,,320,19.0,3.0,0.0,10.0,110,25.0,3.0,18.0,15.0,,,,,,,,,,,,,0
1105,starbucks,Salted Caramel or Birthday Cake Pop,Birthday Cake Pop,1,0,949671,Desserts,"Birthday Cake Pop, Vanilla Cake, Vanilla Buttercream, Pink Chocolaty Icing, White Sprinkles, Cake Pops, Bakery",38.0,,g,,160,8.0,4.5,0.0,10.0,95,21.0,0.0,16.0,2.0,,,,,,,,,,,,,0
1106,starbucks,Salted Caramel or Birthday Cake Pop,Birthday Cake Pop,1,0,949671,Desserts,"Birthday Cake Pop, Vanilla Cake, Vanilla Buttercream, Pink Chocolaty Icing, White Sprinkles, Cake Pops, Bakery",38.0,,g,,160,8.0,4.5,0.0,10.0,95,21.0,0.0,16.0,2.0,,,,,,,,,,,,,0
1107,subway,Ultimate Steak,Steak (no cheese),0,1,954581,Toppings & Ingredients,"Steak (no cheese), Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,110,5.0,2.0,0.0,55.0,450,2.0,0.0,1.0,17.0,,,,,,,,,,,,,0
1108,subway,Ultimate Steak,Steak (no cheese),0,1,954581,Toppings & Ingredients,"Steak (no cheese), Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,110,5.0,2.0,0.0,55.0,450,2.0,0.0,1.0,17.0,,,,,,,,,,,,,0
1109,subway, Meatball Marinara,"6"" Meatball Marinara",1,0,758,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",205.0,,g,,410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,,,,,,,,,,,,,0
1110,subway, Meatball Marinara,"6"" Meatball Marinara",1,0,758,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",205.0,,g,,410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,,,,,,,,,,,,,0
1111,subway,Spicy Italian,"6"" Spicy Italian",1,0,581,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",208.0,,g,,430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,,,,,,,,,,,,,0
1112,subway,Spicy Italian,"6"" Spicy Italian",1,0,581,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",208.0,,g,,430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,,,,,,,,,,,,,0
1113,subway,B.L.T,"6"" B.L.T",0,1,954384,Sandwiches,"6"" B.L.T, 6"" Limited Time Offer/Regional Subs, Sandwiches",151.0,,g,,330,14.0,5.0,0.0,35.0,700,37.0,1.0,4.0,17.0,,,,,,,,,,,,,0
1114,subway,B.L.T,"6"" B.L.T",0,1,954384,Sandwiches,"6"" B.L.T, 6"" Limited Time Offer/Regional Subs, Sandwiches",151.0,,g,,330,14.0,5.0,0.0,35.0,700,37.0,1.0,4.0,17.0,,,,,,,,,,,,,0
1115,subway,Black Forest Ham,Black Forest Ham,0,1,954564,Toppings & Ingredients,"Black Forest Ham, Individual Proteins, Amount on 6"" Sub/Salad",57.0,,g,,70,2.0,1.0,0.0,30.0,490,2.0,0.0,1.0,10.0,,,,,,,,,,,,,0
1116,subway,Black Forest Ham,Black Forest Ham,0,1,954564,Toppings & Ingredients,"Black Forest Ham, Individual Proteins, Amount on 6"" Sub/Salad",57.0,,g,,70,2.0,1.0,0.0,30.0,490,2.0,0.0,1.0,10.0,,,,,,,,,,,,,0
1117,subway,Chicken Caesar Melt,"6"" Rotisserie-Style Chicken Fresh Melt",0,1,954437,Sandwiches,"6"" Rotisserie-Style Chicken Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",232.0,,g,,410,16.0,8.0,0.0,85.0,1340,41.0,4.0,6.0,28.0,,,,,,,,,,,,,0
1118,subway,Chicken Caesar Melt,"6"" Rotisserie-Style Chicken Fresh Melt",0,1,954437,Sandwiches,"6"" Rotisserie-Style Chicken Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",232.0,,g,,410,16.0,8.0,0.0,85.0,1340,41.0,4.0,6.0,28.0,,,,,,,,,,,,,0
1119,subway,Cold Cut Combo,"6"" Cold Cut Combo",1,0,705,Sandwiches,"6"" Cold Cut Combo, 6"" Build Your Own Sandwiches, Sandwiches",213.0,,g,,280,10.0,3.0,0.0,45.0,980,38.0,2.0,4.0,17.0,,,,,,,,,,,,,1
1121,subway,Italian B.M.T.,Italian B.M.T. Salad,1,0,23831,Salads,"Italian B.M.T. Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, w/o Dressing unless Noted, Salads",351.0,,g,,240,15.0,5.0,0.0,50.0,880,12.0,4.0,5.0,14.0,,,,,,,,,,,,,1
1123,subway,Meatball Marinara,"6"" Meatball Marinara",1,0,758,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",205.0,,g,,410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,,,,,,,,,,,,,0
1124,subway,Meatball Marinara,"6"" Meatball Marinara",1,0,758,Sandwiches,"6"" Meatball Marinara, 6"" Build Your Own Sandwiches, Sandwiches",205.0,,g,,410,18.0,7.0,1.0,40.0,1080,48.0,4.0,7.0,20.0,,,,,,,,,,,,,0
1125,subway,Pizza Sub Melt,"6"" Pizza Sub",0,1,954388,Sandwiches,"6"" Pizza Sub, 6"" Limited Time Offer/Regional Subs, Sandwiches",165.0,,g,,420,23.0,10.0,1.0,60.0,1480,41.0,2.0,5.0,18.0,,,,,,,,,,,,,0
1126,subway,Pizza Sub Melt,"6"" Pizza Sub",0,1,954388,Sandwiches,"6"" Pizza Sub, 6"" Limited Time Offer/Regional Subs, Sandwiches",165.0,,g,,420,23.0,10.0,1.0,60.0,1480,41.0,2.0,5.0,18.0,,,,,,,,,,,,,0
1127,subway,Roast Beef,Roast Beef,0,1,954578,Toppings & Ingredients,"Roast Beef, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,3.0,1.0,0.0,40.0,420,2.0,0.0,2.0,14.0,,,,,,,,,,,,,0
1128,subway,Roast Beef,Roast Beef,0,1,954578,Toppings & Ingredients,"Roast Beef, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,3.0,1.0,0.0,40.0,420,2.0,0.0,2.0,14.0,,,,,,,,,,,,,0
1129,subway,Rotisserie-Style Chicken,Rotisserie-Style Chicken,0,1,954579,Toppings & Ingredients,"Rotisserie-Style Chicken, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,4.0,1.0,0.0,50.0,400,0.0,0.0,0.0,15.0,,,,,,,,,,,,,0
1130,subway,Rotisserie-Style Chicken,Rotisserie-Style Chicken,0,1,954579,Toppings & Ingredients,"Rotisserie-Style Chicken, Individual Proteins, Amount on 6"" Sub/Salad",71.0,,g,,90,4.0,1.0,0.0,50.0,400,0.0,0.0,0.0,15.0,,,,,,,,,,,,,0
1131,subway,Rotisserie-Style Chicken & Bacon Melt,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken) Fresh Melt",1,0,436,Sandwiches,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken) Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",277.0,,g,,570,32.0,12.0,1.0,110.0,1400,39.0,2.0,5.0,38.0,,,,,,,,,,,,,0
1132,subway,Rotisserie-Style Chicken & Bacon Melt,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken) Fresh Melt",1,0,436,Sandwiches,"6"" Chicken & Bacon Ranch (with Rotisserie-Style Chicken) Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",277.0,,g,,570,32.0,12.0,1.0,110.0,1400,39.0,2.0,5.0,38.0,,,,,,,,,,,,,0
1133,subway,Spicy Italian,"6"" Spicy Italian",1,0,581,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",208.0,,g,,430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,,,,,,,,,,,,,0
1134,subway,Spicy Italian,"6"" Spicy Italian",1,0,581,Sandwiches,"6"" Spicy Italian, 6"" Build Your Own Sandwiches, Sandwiches",208.0,,g,,430,24.0,9.0,0.0,60.0,1280,39.0,2.0,4.0,19.0,,,,,,,,,,,,,0
1135,subway,Steak & Cheese,Steak & Cheese Salad,1,0,23838,Salads,"Steak & Cheese Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, w/o Dressing unless Noted, Salads",370.0,,g,,210,9.0,4.0,0.0,65.0,740,12.0,4.0,6.0,22.0,,,,,,,,,,,,,0
1136,subway,Steak & Cheese,Steak & Cheese Salad,1,0,23838,Salads,"Steak & Cheese Salad, Lettuce, Spinach, Tomatoes, Onions, Green Peppers, Cucumbers and Olives, w/o Dressing unless Noted, Salads",370.0,,g,,210,9.0,4.0,0.0,65.0,740,12.0,4.0,6.0,22.0,,,,,,,,,,,,,0
1137,subway,Subway Club,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1138,subway,Subway Club,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1139,subway,Subway Melt,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1140,subway,Subway Melt,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1141,subway,Sweet Onion Chicken Teriyaki,"6"" Sweet Onion Chicken Teriyaki",1,0,435,Sandwiches,"6"" Sweet Onion Chicken Teriyaki, 6"" Build Your Own Sandwiches, Sandwiches",262.0,,g,,340,4.0,1.0,0.0,50.0,790,54.0,4.0,22.0,24.0,,,,,,,,,,,,,0
1142,subway,Sweet Onion Chicken Teriyaki,"6"" Sweet Onion Chicken Teriyaki",1,0,435,Sandwiches,"6"" Sweet Onion Chicken Teriyaki, 6"" Build Your Own Sandwiches, Sandwiches",262.0,,g,,340,4.0,1.0,0.0,50.0,790,54.0,4.0,22.0,24.0,,,,,,,,,,,,,0
1143,subway,Tuna,Tuna,0,1,954583,Toppings & Ingredients,"Tuna, Individual Proteins, Amount on 6"" Sub/Salad",74.0,,g,,250,23.0,2.0,0.0,40.0,310,0.0,0.0,0.0,12.0,,,,,,,,,,,,,1
1145,subway,Turkey & Bacon Guacamole,"6"" Bacon, Egg & Cheese",0,1,954483,Sandwiches,"6"" Bacon, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",176.0,,g,,460,26.0,8.0,0.0,270.0,960,37.0,0.0,3.0,24.0,,,,,,,,,,,,,0
1146,subway,Turkey Breast,Oven Roasted Turkey,0,1,954575,Toppings & Ingredients,"Oven Roasted Turkey, Individual Proteins, Amount on 6"" Sub/Salad",57.0,,g,,60,1.0,1.0,0.0,25.0,480,0.0,0.0,0.0,11.0,,,,,,,,,,,,,1
1148,subway,Veggie Delite,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1149,subway,Veggie Delite,"6"" Veggie Delite",1,0,833,Sandwiches,"6"" Veggie Delite, 6"" Build Your Own Sandwiches, Sandwiches",162.0,,g,,200,2.0,0.0,0.0,0.0,320,39.0,4.0,5.0,8.0,,,,,,,,,,,,,0
1150,subway,B.L.T. Signature Wrap,Tuna on Plain Wrap,1,0,921591,Sandwiches,"Tuna on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",335.0,,g,,820,54.0,8.0,1.0,75.0,1210,53.0,3.0,4.0,33.0,,,,,,,,,,,,,0
1151,subway,Black Forest Ham Signature Wrap,Black Forest Ham on Plain Wrap,1,0,921578,Sandwiches,"Black Forest Ham on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",307.0,,g,,440,11.0,2.0,0.0,55.0,1570,58.0,3.0,6.0,28.0,,,,,,,,,,,,,0
1152,subway,Cold Cut Combo Signature Wrap,Cold Cut Combo on Plain Wrap,1,0,921587,Sandwiches,"Cold Cut Combo on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",314.0,,g,,530,23.0,5.0,0.0,95.0,1820,55.0,3.0,5.0,27.0,,,,,,,,,,,,,0
1154,subway,Meatball Marinara Signature Wrap,Meatball Marinara on Plain Wrap,1,0,921589,Sandwiches,"Meatball Marinara on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",381.0,,g,,800,39.0,14.0,2.0,75.0,2010,78.0,8.0,12.0,34.0,,,,,,,,,,,,,0
1155,subway,Roast Beef Signature Wrap,Roast Beef on Plain Wrap,1,0,921580,Sandwiches,"Roast Beef on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",335.0,,g,,500,14.0,3.0,0.0,75.0,1440,58.0,3.0,7.0,38.0,,,,,,,,,,,,,0
1156,subway,Rotisserie-Style Chicken Signature Wrap,Rotisserie-Style Chicken on Plain Wrap,1,0,921581,Sandwiches,"Rotisserie-Style Chicken on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",335.0,,g,,500,15.0,3.0,0.0,105.0,1380,54.0,4.0,4.0,38.0,,,,,,,,,,,,,0
1157,subway,Savory Rotisserie-Style Chicken Caesar Signature Wrap,Rotisserie-Style Chicken on Plain Wrap,1,0,921581,Sandwiches,"Rotisserie-Style Chicken on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",335.0,,g,,500,15.0,3.0,0.0,105.0,1380,54.0,4.0,4.0,38.0,,,,,,,,,,,,,0
1158,subway,Spicy Italian Signature Wrap,Spicy Italian on Plain Wrap,1,0,921590,Sandwiches,"Spicy Italian on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",304.0,,g,,820,52.0,17.0,1.0,125.0,2430,58.0,3.0,4.0,31.0,,,,,,,,,,,,,0
1159,subway,Steak & Cheese Signature Wrap,Steak & Cheese on Plain Wrap,1,0,950183,Sandwiches,"Steak & Cheese on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",269.0,,g,,570,20.0,7.0,0.0,120.0,1700,55.0,3.0,4.0,43.0,,,,,,,,,,,,,0
1160,subway,Subway Club Signature Wrap,#11 Subway Club,1,0,706,Sandwiches,"#11 Subway Club, 6"" Subway Series Sandwiches, Sandwiches",254.0,,g,,460,20.0,5.0,0.0,65.0,1200,41.0,4.0,7.0,29.0,,,,,,,,,,,,,0
1161,subway,Subway Melt Signature Wrap,Pizza Sub on Plain Wrap,0,1,954432,Sandwiches,"Pizza Sub on Plain Wrap, Make any Sandwich into a Wrap Limited Time Offer/Regional Wrap, Select Fresh Vegetables and Footlong Meat Portion",238.0,,g,,720,44.0,16.0,1.0,100.0,2290,59.0,3.0,5.0,26.0,,,,,,,,,,,,,0
1162,subway,Sweet Onion Chicken Teriyaki Signature Wrap,Sweet Onion Chicken Teriyaki on Plain Wrap,1,0,921583,Sandwiches,"Sweet Onion Chicken Teriyaki on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",365.0,,g,,540,11.0,2.0,0.0,95.0,1300,71.0,3.0,23.0,41.0,,,,,,,,,,,,,0
1163,subway,Tuna Signature Wrap,Tuna on Plain Wrap,1,0,921591,Sandwiches,"Tuna on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",335.0,,g,,820,54.0,8.0,1.0,75.0,1210,53.0,3.0,4.0,33.0,,,,,,,,,,,,,0
1164,subway,Turkey Breast & Black Forest Ham Signature Wrap,"Black Forest Ham, Egg White & Cheese Wrap",0,1,954485,Sandwiches,"Black Forest Ham, Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",340.0,,g,,580,21.0,5.0,0.0,40.0,1860,59.0,2.0,5.0,39.0,,,,,,,,,,,,,0
1165,subway,"Turkey Breast Signature Wrap
",Oven Roasted Turkey on Plain Wrap,1,0,950180,Sandwiches,"Oven Roasted Turkey on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",307.0,,g,,430,10.0,2.0,0.0,50.0,1540,54.0,3.0,4.0,32.0,,,,,,,,,,,,,0
1166,subway,Turkey Italiano Melt Signature Wrap,Oven Roasted Turkey on Plain Wrap,1,0,950180,Sandwiches,"Oven Roasted Turkey on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",307.0,,g,,430,10.0,2.0,0.0,50.0,1540,54.0,3.0,4.0,32.0,,,,,,,,,,,,,0
1167,subway,"Turkey, Bacon & Guacamole Signature Wrap","Bacon, Egg White & Cheese Wrap",0,1,954487,Sandwiches,"Bacon, Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",313.0,,g,,670,32.0,9.0,0.0,45.0,1720,57.0,2.0,5.0,39.0,,,,,,,,,,,,,0
1168,subway,Veggie Delite Signature Wrap,Veggie Delite on Plain Wrap,1,0,921585,Sandwiches,"Veggie Delite on Plain Wrap, Make any Build Your Own Sandwich into a Wrap, Select Fresh Vegetables and Footlong Meat Portion",285.0,,g,,330,8.0,1.0,0.0,0.0,600,57.0,4.0,6.0,10.0,,,,,,,,,,,,,0
1169,subway,"Bacon, Egg & Cheese Signature Wrap","Bacon, Egg White & Cheese Wrap",0,1,954487,Sandwiches,"Bacon, Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",313.0,,g,,670,32.0,9.0,0.0,45.0,1720,57.0,2.0,5.0,39.0,,,,,,,,,,,,,0
1170,subway,"Black Forest Ham, Egg & Cheese Signature Wrap","Black Forest Ham, Egg White & Cheese Wrap",0,1,954485,Sandwiches,"Black Forest Ham, Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",340.0,,g,,580,21.0,5.0,0.0,40.0,1860,59.0,2.0,5.0,39.0,,,,,,,,,,,,,0
1171,subway,Egg & Cheese Signature Wrap,Egg White & Cheese Wrap,0,1,954486,Sandwiches,"Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",283.0,,g,,510,19.0,4.0,0.0,10.0,1370,56.0,2.0,3.0,29.0,,,,,,,,,,,,,0
1172,subway,"Steak, Egg & Cheese Signature Wrap","Steak, Egg White & Cheese Wrap",0,1,954488,Sandwiches,"Steak, Egg White & Cheese Plain Wrap, Breakfast & Pizza & Sliders",354.0,,g,,630,24.0,6.0,0.0,65.0,1830,58.0,2.0,4.0,46.0,,,,,,,,,,,,,0
1173,subway,"Bacon, Egg & Cheese","6"" Bacon, Egg & Cheese",0,1,954483,Sandwiches,"6"" Bacon, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",176.0,,g,,460,26.0,8.0,0.0,270.0,960,37.0,0.0,3.0,24.0,,,,,,,,,,,,,0
1174,subway,"Bacon, Egg & Cheese","6"" Bacon, Egg & Cheese",0,1,954483,Sandwiches,"6"" Bacon, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",176.0,,g,,460,26.0,8.0,0.0,270.0,960,37.0,0.0,3.0,24.0,,,,,,,,,,,,,0
1175,subway,"Black Forest Ham, Egg & Cheese","6"" Black Forest Ham, Egg & Cheese",0,1,954481,Sandwiches,"6"" Black Forest Ham, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",189.0,,g,,410,21.0,6.0,0.0,265.0,1030,38.0,0.0,3.0,23.0,,,,,,,,,,,,,0
1176,subway,"Black Forest Ham, Egg & Cheese","6"" Black Forest Ham, Egg & Cheese",0,1,954481,Sandwiches,"6"" Black Forest Ham, Egg & Cheese, Artisan Italian, American Cheese, Breakfast & Pizza & Sliders",189.0,,g,,410,21.0,6.0,0.0,265.0,1030,38.0,0.0,3.0,23.0,,,,,,,,,,,,,0
1177,subway,Breakfast B.M.T. Melt,"6"" Italian B.M.T. Fresh Melt",1,0,950207,Sandwiches,"6"" Italian B.M.T. Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",218.0,,g,,470,26.0,12.0,1.0,85.0,1790,41.0,1.0,5.0,25.0,,,,,,,,,,,,,0
1178,subway,Breakfast B.M.T. Melt,"6"" Italian B.M.T. Fresh Melt",1,0,950207,Sandwiches,"6"" Italian B.M.T. Fresh Melt, Bread, Cheese, Select Vegetables, Make any Sandwich into a 6"" Fresh Melt",218.0,,g,,470,26.0,12.0,1.0,85.0,1790,41.0,1.0,5.0,25.0,,,,,,,,,,,,,0
